,news_id,general_category,title,abstract
12440,N46102,football,Ravens-Bengals as a trap game and other questions for Ravens Wire,"The Cincinnati Bengals return from a bye for a battle with the Baltimore Ravens. As always, this AFC North clash should at least serve as entertaining, even if it does feature an 0-8 team going up against a playoff contender. Those Bengals will start a rookie under center, which adds some intrigue. We sat down with Matthew Stevens, managing editor of Ravens Wire, for a Q&A to get a better idea of what to expect. Bengals Wire: That victory over..."
12441,N21837,misc,"Orlando's defensive effort, normally a strength, let them down against Indiana",
12442,N55880,football,Michigan State football grades: Worst loss of Mark Dantonio's career?,Michigan State football and Mark Dantonio receive poor marks all around in the Spartans' shocking 37-34 loss to Illinois.
12443,N33008,fighting,Carlos Condit forced out of fight against Mickey Gall at UFC on ESPN 7,Former interim UFC welterweight champion Carlos Condit will have to wait to get back on the winning track after being forced to pull out of an upcoming fight against Mickey Gall.
12444,N16346,misc,Pitt vs. Robert Morris: Open Gamethread,
12445,N39566,misc,Irvington over Cranford - Football - NJSIAA N1G4 1st round,"There's something about Irvington and special teams magic in November. In last season's first-round playoff matchup against West Morris, the Blue Knights stole the game in the fourth quarter on a pair of blocked punts from now Northern Illinois Huskie Mohamed Toure. BRACKET In today's North Jersey, Section 1, Group 4 first-round contest against fifth-seeded Cranford (5-4), fourth-seeded ..."
12446,N25055,hockey,The Lias Andersson Situation Shouldn't Be This Complicated,
12447,N2571,baseball,Floats hit streets of Irwindale for test run less than 2 months ahead of 131st Rose Parade,
12448,N56184,misc,Washington Spirit to split 2020 NWSL season between 3 stadiums,"Audi Field, Segra Field, and the Maryland SoccerPlex will all host the Spirit next year"
12449,N43775,football,"Commemorate the Falcons win over the Saints with a ""We Dat"" t-shirt","Get yours before Thanksgiving, when regret may set in."
12450,N5167,football,Solomon: Running up the score rule doesn't need to be written,"It is easy to have a serious conversation about high school football in Texas. If anything, we take it too seriously. However, I was certain that if I tried to talk to high school coaches about a requirement to justify winning a game by too big of a margin, I would get more jokes than discussion. Surprisingly, that wasn't the case. ""I don't think it's asinine for someone to ask: ""Why were you able to win by that many points?' "" Waltrip football..."
12451,N18052,basketball,Celtics Jump Atop NBA.com's Latest Power Rankings Amid Red-Hot Start,https://www.dailymotion.com/embed/video/x nww f The Boston Celtics have leaped to the front of the pack after three weeks of NBA action. NBA.com's John Schuhmann ranked the Celtics No. Monday afternoon in the Week edition
12452,N34607,basketball,Bellarmine men's basketball cruises past Saginaw Valley State,Bellarmine men's basketball cruised to a 97-68 win over visiting Saginaw Valley State on Saturday as part of the GLIAC/GLVC Challenge.
12453,N28652,football,A detailed breakdown on how the Steelers stalled the Rams offense on 3rd downs,NFL Network's Brian Baldinger diagrams just how the Steelers stymied the Rams' offense in Week 10.
12454,N59559,football,Ed Orgeron incredibly fired up in LSU locker room after defeating Alabama,The LSU head coach made it clear he wants beating Alabama to become the norm for the Tigers.
12455,N29347,football,Le'Veon Bell says he will play in Week 10 despite knee issue,Bell made it clear he intends to play Sunday in the battle of New York.
12456,N60096,misc,Tennessee DACA recipients head to DC for immigration hearing,"NASHVILLE, Tenn. (AP)   For Alexa Maqueo-Toledo, who traveled with her mom to a small town in Tennessee from Mexico when she just a toddler, sitting back while the Supreme Court prepares to determine her future wasn't an option. The 19-year-old recipient of the Deferred Action for Childhood Arrivals program is one of the 8,000 young people currently enrolled in Tennessee. And Tuesday, she'll join fellow DACA recipients and hundreds of other..."
12457,N5052,football,HS football roundup: CREC rolls past Montville; Windsor tops RHAM,"Dorrian Chaney threw five touchdowns to lead the CREC co-op to a 32-18 win over Montville in an ECC Division III home game at Civic Leadership in Enfield on Saturday. Tomico Williams was on the other end of the ball on three of the scoring plays, while Demari Morrell and Raiden McDade had the others. Nehemiah Owens had two touchdowns and Frank Cook had one for Montville (2-6). Windsor 55, RHAM ..."
12458,N65185,basketball,Ionescu and No. 1 Oregon stun US women's national team,"Top-ranked Oregon stunned the U.S. women's national team 93-86 on Saturday to hand the Americans' their second loss to a college team in program history. The Americans haven't lost a major international game since falling in the semifinals of the 2006 World Championships to Russia. The only other loss to a college program came in 1999 when Tennessee won on a shot by Kara Lawson, who was a freshman that season, with 10 seconds..."
12459,N8184,football,Vikings player shades Cowboys after 'SNF' win,The Minnesota Vikings took out the Dallas Cowboys Sunday night in a matchup between two playoff hopefuls. The 28-24 victory represented a defining moment for Kirk Cousins and Co.
12460,N20515,hockey,Shea Weber's 100th power-play goal will be tough to forget,He also added his 101st on Saturday.
12461,N37980,football,Football: Ardsley's Jalen Osbourne voted best of best from Section 1 finals,"After rushing for 303 yards and six touchdowns in a 55-27 win over Byram Hills, Ardsley senior Jalen Osbourne was voted football Player of the Week."
12462,N61152,basketball,"Before NCHSAA playoffs, Observer Sweet 16 poll gets big shuffle","As the N.C. High School Athletic Association football playoffs begin, there's a major shuffle in this week's Sweet 16 poll. There's no new teams but plenty of movement. With three top-10 teams losing Friday, that opened up lanes for teams to move up in. Ardrey Kell jumped from ninth to a school-best fifth; Shelby moved from No. 11 to 7. Statesville moved up from No. 12 to No. 8. And ..."
12463,N15890,football,"Miami Hurricanes: Jarren Williams sets school record with six TD passes as UM wins third straight, becomes bowl eligible","MIAMI GARDENS -- The Miami Hurricanes have a pretty rich quarterback history. There's a reason why this was the original 'QB U.' Besides Heisman Trophy winners Vinny Testaverde and Gino Torretta, there were All-Americans Fran Curci, George Mira Sr., Steve Walsh and Ken Dorsey. Jim Kelly is a member of the Pro Football Hall of Fame, Bernie Kosar is a two-time Pro Bowler and Craig Erickson is ..."
12464,N53604,football,"After stunning loss, Michigan State's Mark Dantonio uses familiar retort: 'Next question'",Michigan State football coach Mark Dantonio didn't want to talk about the state of his program on Saturday after a loss to Illinois.
12465,N60517,football,Former Packers QB Zeke Bratkowski passes away at 88,The Green Bay Packers and larger NFL world lost a big figure from the past.
12466,N28483,football,"NFL announces several scheduling shuffles, none involve Cowboys, yet","The NFL announced changes to the 2019 regular season schedule on Tuesday. For the time being, none of them involve the Dallas Cowboys' final slate of seven games. Nothing will change for the Week 11 schedule, but Week 12 is going to flip a couple of important, NFC matchups between the various time slots. Those contests of course, are being moved around the ratings bonanza that will fall upon CBS when the Cowboys travel up north to take on the..."
12467,N42265,football,"Clemson crushes NC State 55-10, claims ACC division title",Clemson beat North Carolina State 55-10 on Saturday night to clinch a trip to Atlantic Coast Conference championship game.
12468,N10087,football,Scott Satterfield's former Appalachian State team takes down Power 5 South Carolina,"Louisville coach Scott Satterfield's former team Appalachian State continues to slay Power 5 giants, this time taking down South Carolina."
12469,N51219,basketball,"Santos-Silva, defense lead VCU past No. 23 LSU, 84-82","RICHMOND, Va. (AP) Marcus Santos-Silva had 17 points and 11 rebounds and VCU turned 26 turnovers by No. 23 LSU into 37 points in an 84-82 victory Wednesday night."
12470,N63079,hockey,How having an open mind and making a couple of tweaks might have saved the Blackhawks season: 'We're headed in the right direction',"A little over a month after Jeremy Colliton took over as Blackhawks coach last season, the chaos that had enveloped the team during the coaching change was still showing itself on the ice with one of their worst stretches in over a decade. The Hawks were 4-13-3 in the first 20 games of Colliton's tenure, which included an effort to install a new defensive zone scheme that was hard to grasp and ..."
